"X","avg_stars","median_stars","std_stars","avg_cool","median_cool","std_cool","avg_useful","median_useful","std_useful","avg_funny","median_funny","std_funny","Take.out","Caters","Noise.Level","Delivery","Has.TV","Outdoor.Seating","Alcohol","Waiter.Service","Accepts.Credit.Cards","Good.for.Kids","Good.For.Groups","Price.Range","top10percent"
3151,3.8,4,0.836660026534076,0.4,0,0.547722557505166,1.4,1,1.14017542509914,0.4,0,0.547722557505166,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
3152,4.8,5,0.447213595499958,1.6,1,2.07364413533277,2.4,2,2.88097205817759,1,1,1,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
3153,4,5,1.4142135623731,1.8,2,1.78885438199983,3,4,2.82842712474619,0.8,1,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3154,5,5,0,3.2,2,2.16794833886788,5,4,3,2.8,2,1.30384048104053,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3155,3.8,4,0.836660026534076,0.6,0,0.894427190999916,1.4,0,1.94935886896179,0.4,0,0.894427190999916,"False","False","loud","False","False","True","full_bar","True","True","False","True",3,"0"
3156,3.4,4,0.894427190999916,0.4,0,0.894427190999916,0.8,0,1.78885438199983,0.2,0,0.447213595499958,"True","False","average","False","False","True","none","True","True","True","True",1,"0"
3157,3.2,4,2.04939015319192,0.2,0,0.447213595499958,2.6,3,2.30217288664427,1.2,1,1.6431676725155,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
3158,3.6,4,1.67332005306815,2,1,2,2.6,2,2.70185121722126,0.6,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3159,4.8,5,0.447213595499958,0,0,0,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
3160,3.4,3,0.547722557505166,0.6,0,0.894427190999916,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","False","average","False","False","True","none","False","True","True","True",1,"0"
3161,3.6,4,1.14017542509914,0.4,0,0.894427190999916,2,2,1.87082869338697,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3162,3,3,1.58113883008419,0.4,0,0.547722557505166,3.4,3,3.04959013639538,0.8,0,1.30384048104053,"True","True","average","False","False","True","none","False","True","True","True",1,"0"
3163,3.8,3,1.09544511501033,0,0,0,0.2,0,0.447213595499958,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
3164,3,3,0.707106781186548,0.6,1,0.547722557505166,1.8,2,0.836660026534076,0.4,0,0.547722557505166,"True","False","average","False","False","True","none","False","True","True","True",1,"0"
3165,4.8,5,0.447213595499958,0.4,0,0.547722557505166,1.4,1,1.14017542509914,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
3166,3.4,4,0.894427190999916,0.2,0,0.447213595499958,1,1,0.707106781186548,0.4,0,0.547722557505166,"False","False","quiet","False","False","True","full_bar","True","True","False","True",4,"0"
3167,2.4,3,1.34164078649987,0.6,0,0.894427190999916,1,0,1.73205080756888,0.2,0,0.447213595499958,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
3168,4.2,5,1.09544511501033,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","False","loud","False","True","False","full_bar","True","True","False","True",2,"0"
3169,2.8,3,0.836660026534076,0.8,0,1.30384048104053,2.4,2,2.19089023002066,1.2,1,1.30384048104053,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
3170,4.6,5,0.547722557505166,1,1,0.707106781186548,2.6,3,1.14017542509914,0,0,0,"True","False","average","False","False","False","none","True","False","False","False",2,"0"
3171,4.8,5,0.447213595499958,0.8,1,0.447213595499958,1.2,1,0.447213595499958,0.4,0,0.894427190999916,"True","True","average","False","True","False","beer_and_wine","False","True","True","True",2,"0"
3172,4.8,5,0.447213595499958,1.6,2,0.547722557505166,3.6,3,1.94935886896179,0.2,0,0.447213595499958,"True","True","average","True","True","False","beer_and_wine","True","True","True","True",2,"0"
3173,3,3,1,1.6,1,2.50998007960223,2.8,2,3.56370593624109,1.2,1,1.6431676725155,"True","True","average","False","False","True","beer_and_wine","False","True","True","True",1,"0"
3174,3.4,4,0.894427190999916,0.4,0,0.547722557505166,2.6,2,2.70185121722126,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
3175,4.6,5,0.547722557505166,1.6,1,1.51657508881031,1.8,1,2.48997991959775,0.4,0,0.547722557505166,"True","True","average","True","False","True","beer_and_wine","False","True","True","True",2,"0"
3176,4.8,5,0.447213595499958,2,2,1.22474487139159,3.8,4,0.447213595499958,1.2,1,0.447213595499958,"True","True","quiet","True","False","False","none","True","True","True","True",1,"1"
3177,4,5,1.4142135623731,4.2,3,4.54972526643093,6,6,3.3166247903554,2.8,3,2.04939015319192,"False","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
3178,4.8,5,0.447213595499958,2.6,1,3.43511280746353,3.4,1,5.50454357780915,1.6,0,2.60768096208106,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3179,3.8,4,0.836660026534076,2.2,2,1.30384048104053,3,3,1.58113883008419,0,0,0,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
3180,2.8,2,2.04939015319192,0.6,0,1.34164078649987,3.4,3,2.07364413533277,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3181,4.8,5,0.447213595499958,2.2,2,1.30384048104053,2.8,2,2.48997991959775,0.4,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3182,4.4,4,0.547722557505166,0.4,0,0.547722557505166,0.8,1,0.836660026534076,0,0,0,"True","True","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
3183,4.6,5,0.547722557505166,0.6,1,0.547722557505166,1.8,2,0.836660026534076,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
3184,3.8,4,1.09544511501033,0.6,0,1.34164078649987,1.2,1,1.6431676725155,0.2,0,0.447213595499958,"False","False","average","False","True","False","full_bar","True","True","False","True",2,"0"
3185,4.8,5,0.447213595499958,1.8,1,1.6431676725155,2,2,1.87082869338697,1,0,2.23606797749979,"True","True","average","True","False","False","beer_and_wine","True","True","True","False",2,"0"
3186,4.8,5,0.447213595499958,0.2,0,0.447213595499958,1,1,1,0.2,0,0.447213595499958,"True","False","average","False","False","True","beer_and_wine","False","True","True","True",1,"1"
3187,4,4,1,1,0,2.23606797749979,1.6,1,1.94935886896179,0.6,0,1.34164078649987,"False","True","average","False","False","False","full_bar","True","True","True","True",3,"1"
3188,4.6,5,0.547722557505166,0.8,1,0.836660026534076,2.4,3,1.94935886896179,0.6,1,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","False","True",3,"0"
3189,3.6,3,0.894427190999916,0,0,0,0.8,0,1.09544511501033,0,0,0,"True","True","quiet","False","True","False","none","True","True","True","True",2,"0"
3190,2.4,2,1.14017542509914,0.4,0,0.894427190999916,1.6,2,1.14017542509914,1.2,0,2.16794833886788,"True","False","average","False","False","True","none","True","True","True","True",2,"0"
3191,4.6,5,0.894427190999916,0.6,0,0.894427190999916,1.4,1,1.51657508881031,0,0,0,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
3192,4.8,5,0.447213595499958,1.2,1,1.30384048104053,3.8,3,3.11448230047949,0.4,0,0.547722557505166,"True","True","average","False","True","False","none","True","True","True","True",1,"0"
3193,4.8,5,0.447213595499958,0,0,0,0,0,0,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"1"
3194,2.8,3,1.78885438199983,0,0,0,0.8,0,1.30384048104053,1.4,1,1.51657508881031,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
3195,2.4,2,1.67332005306815,0.4,0,0.547722557505166,1,1,1.22474487139159,0.4,0,0.894427190999916,"True","True","quiet","False","False","False","none","False","True","True","True",2,"0"
3196,4.2,5,1.78885438199983,0.6,0,0.894427190999916,1.2,1,1.30384048104053,0.8,0,1.30384048104053,"True","True","average","False","True","False","full_bar","True","True","False","True",3,"0"
3197,4.6,5,0.547722557505166,2.4,1,2.88097205817759,3.2,2,3.63318042491699,1,0,1.4142135623731,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3198,3.8,4,1.09544511501033,1.2,0,2.16794833886788,1.6,1,2.07364413533277,1,0,2.23606797749979,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
3199,3.8,4,1.30384048104053,1.4,1,1.14017542509914,2.8,3,0.836660026534076,0.8,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3200,4.4,5,0.894427190999916,2.4,0,4.82700735445887,3.6,1,5.50454357780915,0.2,0,0.447213595499958,"False","False","average","False","False","False","full_bar","True","True","False","False",2,"1"
3201,4,4,0.707106781186548,0.8,1,0.447213595499958,1.2,1,0.447213595499958,0.8,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3202,3.6,4,1.51657508881031,1,1,1,1.4,1,1.14017542509914,0,0,0,"False","True","quiet","False","True","False","full_bar","True","True","True","True",3,"0"
3203,3.2,3,0.836660026534076,1,1,0.707106781186548,1.4,1,0.894427190999916,0.8,0,1.09544511501033,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3204,4.6,5,0.547722557505166,0.8,0,1.30384048104053,1.6,1,2.07364413533277,0.4,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","False","True",3,"0"
3205,5,5,0,0.2,0,0.447213595499958,0.8,1,0.836660026534076,0,0,0,"True","False","average","True","True","False","beer_and_wine","True","True","True","True",2,"0"
3206,5,5,0,0.6,0,0.894427190999916,1,1,1.22474487139159,0,0,0,"True","True","very_loud","False","True","True","full_bar","True","True","True","True",3,"0"
3207,4.2,5,1.78885438199983,0,0,0,0.2,0,0.447213595499958,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
3208,5,5,0,1,1,0.707106781186548,3,3,1.22474487139159,0.6,0,0.894427190999916,"True","True","average","False","False","True","none","True","True","True","True",1,"1"
3209,4.4,4,0.547722557505166,3.8,3,2.28035085019828,3.8,3,2.04939015319192,1.8,1,2.16794833886788,"True","False","average","False","False","False","none","False","True","True","True",1,"0"
3210,4.2,4,0.447213595499958,0,0,0,0.8,1,0.447213595499958,0.2,0,0.447213595499958,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
3211,3.6,4,0.547722557505166,1.8,1,1.92353840616713,1.2,0,1.78885438199983,0.8,1,0.836660026534076,"True","True","average","False","False","True","none","False","True","True","True",1,"0"
3212,4.8,5,0.447213595499958,0,0,0,0,0,0,0,0,0,"False","False","average","False","False","True","full_bar","True","True","False","True",3,"0"
3213,2.4,1,1.94935886896179,0.8,0,1.09544511501033,1.2,1,1.30384048104053,1,1,0.707106781186548,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3214,3.6,4,1.67332005306815,2.6,3,1.14017542509914,2.8,3,1.92353840616713,0.2,0,0.447213595499958,"True","True","average","False","True","False","none","True","True","True","True",2,"0"
3215,5,5,0,0.8,1,0.836660026534076,2.2,2,1.6431676725155,0.8,1,0.836660026534076,"True","True","average","False","True","True","none","False","True","True","True",1,"0"
3216,2.4,2,0.547722557505166,0.4,0,0.894427190999916,1.8,2,1.09544511501033,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3217,4.4,4,0.547722557505166,0.4,0,0.894427190999916,0.8,0,1.30384048104053,0,0,0,"True","False","average","False","True","False","full_bar","True","True","True","False",2,"0"
3218,4,4,1.22474487139159,0.6,0,0.894427190999916,1,0,1.4142135623731,0.4,0,0.894427190999916,"True","True","average","False","True","True","none","False","True","True","True",1,"0"
3219,4.2,5,1.30384048104053,1.6,1,1.34164078649987,2.2,2,1.48323969741913,0.2,0,0.447213595499958,"False","True","average","False","True","False","none","False","False","True","True",2,"0"
3220,4.2,5,1.09544511501033,1.4,2,0.894427190999916,1.4,1,1.67332005306815,1.2,0,2.68328157299975,"True","True","average","False","True","False","none","False","True","True","True",1,"0"
3221,3.6,4,0.547722557505166,0.6,1,0.547722557505166,1.2,1,1.30384048104053,0.4,0,0.547722557505166,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
3222,4,4,0.707106781186548,1.4,1,1.67332005306815,1.2,0,1.78885438199983,0.4,0,0.894427190999916,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
3223,3.4,3,0.547722557505166,0.6,0,0.894427190999916,2.4,2,1.51657508881031,0.8,0,1.78885438199983,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3224,4.2,4,0.447213595499958,1.6,2,1.14017542509914,2.2,2,1.30384048104053,1.2,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
3225,2.4,2,1.67332005306815,1,0,2.23606797749979,1.6,1,2.07364413533277,1.4,0,2.60768096208106,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
3226,3.2,3,0.836660026534076,0.6,1,0.547722557505166,1.2,1,1.30384048104053,0.8,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3227,4,4,0.707106781186548,1.4,1,2.07364413533277,2.4,1,2.19089023002066,1.4,1,1.51657508881031,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
3228,3.2,3,1.30384048104053,0,0,0,0.4,0,0.894427190999916,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3229,3.8,4,0.836660026534076,7,8,3.53553390593274,10.2,10,3.03315017762062,5.6,6,3.50713558335004,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
3230,5,5,0,0.2,0,0.447213595499958,1.8,2,1.30384048104053,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
3231,3.2,4,1.30384048104053,0,0,0,0,0,0,0,0,0,"True","False","average","False","False","True","beer_and_wine","False","True","True","False",2,"0"
3232,3.6,4,1.51657508881031,2.2,1,2.77488738510232,3,2,2.91547594742265,2,1,2.91547594742265,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3233,4.2,5,1.78885438199983,1.2,1,0.447213595499958,1.8,1,1.78885438199983,1.2,0,2.68328157299975,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
3234,4.8,5,0.447213595499958,3.6,4,1.14017542509914,5.2,5,1.48323969741913,2.2,2,0.836660026534076,"True","True","average","False","False","True","beer_and_wine","False","True","True","True",1,"1"
3235,4,5,1.4142135623731,0.4,0,0.547722557505166,0.8,0,1.30384048104053,0.4,0,0.894427190999916,"False","True","average","False","True","True","beer_and_wine","True","True","True","True",2,"0"
3236,4.4,4,0.547722557505166,1.4,1,1.51657508881031,1.4,1,1.51657508881031,1.4,0,1.94935886896179,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
3237,5,5,0,0.8,1,0.447213595499958,2.8,3,0.447213595499958,0.2,0,0.447213595499958,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
3238,4.2,4,0.836660026534076,0.4,0,0.547722557505166,1.2,1,1.09544511501033,0.4,0,0.547722557505166,"True","False","average","True","True","False","full_bar","True","True","True","True",2,"0"
3239,4.8,5,0.447213595499958,4.4,5,2.70185121722126,8.2,8,3.56370593624109,2.2,2,1.78885438199983,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
